,state_entry,term,school_name,t_class,t_title,t_level,t_mingrade,gt_class,gt_title,gt_ch
5923,California,Fall 2021,De Anza College,ASTR  004,Solar System Astronomy,Undergraduate,C,PHYS  2021,Solar System,3.0
5924,California,Fall 2021,De Anza College,BIOL  006A,Form/Funct in the Biolgcl Wrld,Undergraduate,C,BIOL  1520,Intro to Organismal Biol,4.0
5925,California,Fall 2021,De Anza College,BIOL  006B,Cell & Molecular Biology,Undergraduate,C,BIOL  1XXX,Biology (Lab-Sci) Elective,4.0
5926,California,Fall 2021,De Anza College,BUS  018,Transfer Course,Undergraduate,C,MGT  2106,Legal Aspects-Business,3.0
5927,California,Fall 2021,De Anza College,BUS  020,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,2.0
5928,California,Fall 2021,De Anza College,BUS  090,Transfer Course,Undergraduate,C,MGT  2XXX,Management Elective,2.0
5929,California,Fall 2021,De Anza College,BUS  096A,Transfer Course,Undergraduate,C,MGT  2XXX,Management Elective,2.0
5930,California,Fall 2021,De Anza College,CHEM  001A,General Chemistry,Undergraduate,C,ET  DEPT,4 Hrs Awarded w/CHEM 001B,0.0
5931,California,Fall 2021,De Anza College,CHEM  001B,General Chemistry,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
5932,California,Fall 2021,De Anza College,CHEM  001C,Gen Chemistry & Qual Analysis,Undergraduate,C,CHEM  1212K,Chemical Principles II,4.0
5933,California,Fall 2021,De Anza College,CHEM  012A,Organic Chemistry,Undergraduate,C,ET  DEPT,Credit Awarded w/CHEM 012B,0.0
5934,California,Fall 2021,De Anza College,CHEM  012B,Organic Chemistry,Undergraduate,C,CHEM  2311,3 Hrs Awarded w/CHEM 012C,0.0
